#OTU ID,632.Arctic.Tundra.1,632.Arctic.Tundra.2,632.Wetland.soil,632.Tar.sand.1,632.Northern.peatlands,632.Temperate.deciduous.forest,632.Temperate.rain.forest,632.Boreal.coniferous.forest,632.Tar.sand.2,632.Agricultural.soil.wheat,632.Agricultural.soil.soy,632.UW.community.garden,632.Compost,
1120543,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,
541345,0.0,0.0,1.0,3.0,3.0,1.0,45.0,18.0,1.0,0.0,2.0,0.0,0.0,
291793,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
1104793,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
201019,0.0,0.0,0.0,43.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
257611,0.0,5.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,5.0,0.0,0.0,
202033,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
224740,0.0,0.0,0.0,0.0,0.0,0.0,2.0,4.0,0.0,0.0,0.0,0.0,0.0,
228243,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
217880,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,
4444138,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
217883,111.0,184.0,33.0,44.0,50.0,137.0,15.0,0.0,249.0,156.0,501.0,0.0,0.0,
662695,3.0,1.0,0.0,16.0,0.0,2.0,0.0,1.0,103.0,105.0,159.0,0.0,0.0,
242454,2.0,3.0,0.0,1.0,0.0,2.0,0.0,0.0,2.0,10.0,5.0,0.0,0.0,
610807,4.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
4300597,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
151695,0.0,0.0,0.0,6.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
131435,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1038525,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
245453,0.0,0.0,0.0,23.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
158117,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,2.0,3.0,0.0,0.0,
4345646,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,
816228,1.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
697899,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,
4301240,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
111582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1287,0.0,0.0,0.0,17.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
144380,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,
1112399,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,39.0,353.0,0.0,0.0,
154822,0.0,0.0,1.0,0.0,7.0,0.0,106.0,323.0,9.0,0.0,0.0,0.0,0.0,
646107,0.0,1.0,2.0,0.0,0.0,2.0,0.0,0.0,11.0,1.0,0.0,0.0,0.0,
994904,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
4353790,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,
3192521,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
4332073,0.0,0.0,13.0,67.0,37.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2772150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
4339756,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
3936762,0.0,0.0,0.0,0.0,0.0,0.0,1.0,5.0,0.0,0.0,0.0,0.0,0.0,
4339754,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,4.0,1.0,2.0,0.0,0.0,
216930,7.0,18.0,0.0,1.0,0.0,6.0,1.0,6.0,0.0,9.0,11.0,0.0,0.0,
276010,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
192261,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
4479241,0.0,0.0,1.0,0.0,48.0,0.0,10.0,1.0,1.0,0.0,0.0,0.0,0.0,
4398283,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,7.0,0.0,0.0,
199904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
199905,2.0,0.0,0.0,0.0,5.0,1.0,4.0,1.0,1.0,2.0,0.0,0.0,0.0,
207355,0.0,0.0,0.0,11.0,0.0,3.0,0.0,0.0,18.0,49.0,62.0,0.0,0.0,
4361688,0.0,1.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4339728,0.0,0.0,4.0,32.0,1.0,0.0,5.0,0.0,15.0,0.0,1.0,0.0,0.0,
791957,31.0,47.0,10.0,34.0,0.0,87.0,0.0,0.0,16.0,221.0,267.0,0.0,0.0,
4386257,0.0,5.0,36.0,12.0,0.0,0.0,76.0,0.0,0.0,0.0,1.0,0.0,0.0,
28670,0.0,0.0,0.0,0.0,0.0,7.0,0.0,0.0,1.0,9.0,7.0,0.0,0.0,
4346713,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
4361686,0.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1030104,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4370567,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2706579,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
2079834,0.0,0.0,13.0,0.0,26.0,0.0,3.0,0.0,0.0,0.0,1.0,0.0,0.0,
4370563,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4401307,13.0,25.0,39.0,2.0,145.0,17.0,970.0,322.0,3.0,6.0,18.0,0.0,0.0,
4387697,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
816590,6.0,13.0,0.0,3.0,4.0,2.0,1.0,9.0,4.0,9.0,32.0,0.0,0.0,
261065,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
4760,3.0,0.0,1.0,0.0,0.0,1.0,2.0,0.0,5.0,3.0,0.0,0.0,0.0,
558833,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
282561,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,25.0,9.0,0.0,0.0,
1812215,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
4365306,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,10.0,14.0,26.0,0.0,0.0,
4365307,0.0,0.0,12.0,1.0,18.0,23.0,86.0,68.0,79.0,0.0,0.0,0.0,0.0,
4769,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
4396481,0.0,1.0,1.0,2.0,0.0,30.0,0.0,2.0,300.0,17.0,10.0,0.0,0.0,
11163,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
114159,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
4372586,0.0,0.0,1.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2867533,0.0,2.0,0.0,0.0,0.0,0.0,0.0,1.0,8.0,0.0,0.0,0.0,0.0,
2867530,0.0,4.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
4400659,0.0,0.0,1.0,2.0,0.0,0.0,3.0,0.0,1.0,2.0,0.0,0.0,0.0,
93175,29.0,89.0,3.0,64.0,0.0,50.0,1.0,0.0,17.0,31.0,95.0,0.0,0.0,
1018733,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4441019,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,
150347,4.0,12.0,3.0,2.0,2.0,3.0,2.0,0.0,66.0,8.0,14.0,0.0,0.0,
680279,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4407939,0.0,1.0,0.0,1.0,7.0,1.0,1.0,0.0,1.0,0.0,2.0,0.0,0.0,
570862,1.0,0.0,0.0,1.0,0.0,8.0,0.0,0.0,0.0,14.0,14.0,0.0,0.0,
4326151,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,76.0,0.0,0.0,0.0,0.0,
4326152,82.0,38.0,132.0,34.0,21.0,145.0,93.0,48.0,494.0,192.0,250.0,0.0,0.0,
897662,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,8.0,0.0,0.0,0.0,0.0,
4363969,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4325493,11.0,28.0,158.0,35.0,0.0,522.0,43.0,0.0,88.0,63.0,191.0,0.0,0.0,
4354193,1.0,3.0,2.0,6.0,8.0,3.0,0.0,0.0,6.0,5.0,45.0,0.0,0.0,
588740,0.0,0.0,0.0,0.0,0.0,0.0,2.0,1.0,0.0,0.0,1.0,0.0,0.0,
4065042,0.0,0.0,1.0,3.0,1.0,2.0,1.0,0.0,1.0,23.0,4.0,0.0,0.0,
4345857,2.0,2.0,2.0,0.0,0.0,9.0,0.0,0.0,6.0,6.0,22.0,0.0,0.0,
4109984,0.0,3.0,0.0,6.0,0.0,6.0,0.0,0.0,6.0,33.0,91.0,0.0,0.0,
211984,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,0.0,0.0,0.0,
327098,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,
4356171,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
4356170,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
327093,0.0,0.0,3.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
404788,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
4322927,0.0,4.0,1.0,2.0,0.0,0.0,0.0,0.0,8.0,1.0,4.0,0.0,0.0,
244501,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,
240687,78.0,29.0,1.0,0.0,2.0,12.0,16.0,68.0,1.0,34.0,36.0,0.0,0.0,
332934,0.0,0.0,3.0,5.0,1.0,0.0,5.0,2.0,28.0,0.0,0.0,0.0,0.0,
904631,0.0,7.0,2.0,0.0,6.0,0.0,0.0,1.0,0.0,2.0,2.0,0.0,0.0,
3587415,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4302532,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
4407395,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
618926,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
499851,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,2.0,1.0,0.0,0.0,0.0,
4437491,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
128429,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4338800,0.0,0.0,2.0,3.0,4.0,8.0,0.0,2.0,1.0,1.0,11.0,0.0,0.0,
1116398,0.0,0.0,0.0,9.0,0.0,1.0,0.0,0.0,0.0,1.0,53.0,0.0,0.0,
220248,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4307265,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
357791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
241487,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
4307264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,
4465887,0.0,0.0,1.0,0.0,0.0,8.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,
155448,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4313262,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
4471067,16.0,17.0,20.0,29.0,0.0,19.0,1.0,0.0,173.0,72.0,44.0,0.0,0.0,
3951715,0.0,0.0,0.0,2.0,37.0,0.0,0.0,11.0,0.0,0.0,0.0,0.0,0.0,
4371213,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,3.0,0.0,2.0,0.0,0.0,
240357,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
154314,0.0,0.0,2.0,1.0,9.0,4.0,15.0,16.0,90.0,0.0,0.0,0.0,0.0,
821385,0.0,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0.0,61.0,68.0,0.0,0.0,
3951713,2.0,7.0,125.0,31.0,4.0,11.0,30.0,5.0,5.0,4.0,37.0,0.0,0.0,
4473514,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4476590,13.0,34.0,5.0,4.0,0.0,29.0,1.0,0.0,1.0,27.0,66.0,0.0,0.0,
824406,0.0,0.0,0.0,4.0,12.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,
257825,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1126651,2.0,1.0,4.0,15.0,0.0,72.0,0.0,1.0,92.0,344.0,336.0,0.0,0.0,
276903,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1126654,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1106427,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,2.0,0.0,0.0,
276906,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
557456,0.0,0.0,0.0,0.0,0.0,2.0,0.0,4.0,28.0,0.0,0.0,0.0,0.0,
639075,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
2649120,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4314767,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,1.0,0.0,0.0,0.0,0.0,
260335,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,
1000757,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,3.0,10.0,10.0,0.0,0.0,
771828,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,
885648,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
621206,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,
716061,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1132602,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
3174268,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
345562,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
210507,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,
210052,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,
4345543,0.0,0.0,0.0,0.0,0.0,5.0,0.0,0.0,7.0,0.0,0.0,0.0,0.0,
4381917,0.0,0.0,0.0,91.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,
4260702,85.0,110.0,0.0,2.0,0.0,130.0,0.0,0.0,45.0,141.0,83.0,0.0,0.0,
673791,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
4440638,196.0,128.0,36.0,22.0,31.0,145.0,30.0,30.0,66.0,289.0,547.0,0.0,0.0,
578528,0.0,0.0,0.0,1.0,0.0,8.0,1.0,0.0,5.0,5.0,24.0,0.0,0.0,
764734,0.0,0.0,1.0,4.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
745642,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
842877,27.0,48.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4404227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
105132,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1692229,209.0,242.0,19.0,23.0,71.0,91.0,14.0,6.0,1.0,49.0,61.0,0.0,0.0,
1011958,187.0,204.0,0.0,15.0,7.0,2.0,0.0,0.0,23.0,110.0,180.0,0.0,0.0,
1072562,0.0,1.0,6.0,339.0,36.0,20.0,36.0,1.0,31.0,7.0,2.0,0.0,0.0,
1121621,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
4384648,1.0,1.0,0.0,1.0,0.0,2.0,1.0,0.0,0.0,1.0,40.0,0.0,0.0,
1813677,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,2.0,0.0,0.0,0.0,
1692224,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4349834,3.0,2.0,2.0,0.0,0.0,1.0,0.0,2.0,10.0,1.0,0.0,0.0,0.0,
4459160,1.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4459161,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1108591,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3606083,0.0,0.0,1.0,0.0,1.0,0.0,0.0,9.0,3.0,0.0,0.0,0.0,0.0,
1145745,0.0,0.0,0.0,0.0,59.0,1.0,47.0,21.0,9.0,0.0,0.0,0.0,0.0,
718321,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4419561,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
4419564,0.0,2.0,1.0,2.0,9.0,0.0,2.0,2.0,5.0,0.0,1.0,0.0,0.0,
1130423,0.0,0.0,0.0,48.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
4347727,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3802893,217.0,167.0,84.0,31.0,1.0,83.0,9.0,5.0,11.0,126.0,201.0,0.0,0.0,
236204,0.0,1.0,4.0,22.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
627230,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
531378,4.0,1.0,12.0,1.0,1.0,22.0,8.0,2.0,6.0,6.0,35.0,0.0,0.0,
568069,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
269117,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,
4299274,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
2611121,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,
119582,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
4299272,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,2.0,1.0,2.0,0.0,0.0,
548961,0.0,4.0,129.0,11.0,0.0,32.0,8.0,0.0,4.0,1.0,0.0,0.0,0.0,
4357499,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
532912,0.0,7.0,38.0,69.0,0.0,1.0,0.0,0.0,2.0,10.0,16.0,0.0,0.0,
1132734,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,
13226,0.0,0.0,0.0,0.0,3.0,3.0,130.0,71.0,47.0,0.0,0.0,0.0,0.0,
4349122,3.0,5.0,0.0,3.0,0.0,9.0,0.0,0.0,4.0,17.0,20.0,0.0,0.0,
891150,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,
1126769,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
113279,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,
903988,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,
42997,1.0,1.0,0.0,6.0,2.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,
1135012,4.0,3.0,0.0,0.0,0.0,5.0,0.0,0.0,1.0,1.0,5.0,0.0,0.0,
339084,0.0,0.0,0.0,26.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4245392,0.0,0.0,0.0,868.0,0.0,0.0,0.0,0.0,1.0,220.0,55.0,0.0,0.0,
3239984,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,34.0,1.0,2.0,0.0,0.0,
2281143,29.0,11.0,2.0,0.0,11.0,2.0,7.0,11.0,6.0,5.0,10.0,0.0,0.0,
3168623,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
114263,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
240904,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
1032509,3.0,7.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
223743,2.0,4.0,0.0,0.0,6.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,
4472608,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,
1118869,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1107796,103.0,251.0,87.0,41.0,17.0,24.0,1.0,10.0,2.0,179.0,194.0,0.0,0.0,
4306785,0.0,0.0,0.0,6.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,
3024398,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,2.0,1.0,0.0,0.0,0.0,
141738,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3489297,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,1.0,10.0,0.0,0.0,
984895,3.0,0.0,0.0,0.0,0.0,0.0,9.0,0.0,2.0,1.0,3.0,0.0,0.0,
875985,35.0,55.0,15.0,8.0,0.0,9.0,4.0,1.0,0.0,16.0,9.0,0.0,0.0,
278365,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
4342309,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,
903187,4.0,4.0,7.0,0.0,31.0,0.0,0.0,2.0,0.0,0.0,1.0,0.0,0.0,
4393056,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,12.0,0.0,0.0,0.0,
542933,57.0,123.0,9.0,4.0,19.0,31.0,10.0,16.0,85.0,36.0,29.0,0.0,0.0,
1067488,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
1078881,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3603301,9.0,11.0,2.0,3.0,4.0,1.0,1.0,0.0,2.0,1.0,4.0,0.0,0.0,
4403026,1.0,2.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4362878,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,
3214512,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,4.0,5.0,0.0,0.0,
3951247,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
538089,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
4333673,1.0,0.0,6.0,212.0,2.0,3.0,13.0,0.0,0.0,12.0,32.0,0.0,0.0,
353158,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,33.0,0.0,0.0,
974893,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1144835,0.0,0.0,0.0,19.0,0.0,0.0,0.0,0.0,0.0,5.0,2.0,0.0,0.0,
1141660,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,
142384,101.0,243.0,64.0,50.0,83.0,69.0,5.0,8.0,148.0,18.0,8.0,0.0,0.0,
1101021,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1136495,1.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,6.0,2.0,3.0,0.0,0.0,
846474,0.0,0.0,1.0,3.0,0.0,0.0,24.0,0.0,0.0,0.0,0.0,0.0,0.0,
